iter	Passed	Remaining
3228	29968	898149
3229	29978	898134
3230	29987	898134
3231	29996	898127
3232	30006	898113
3233	30015	898101
3234	30024	898092
3235	30033	898078
3236	30042	898064
3237	30051	898050
3238	30060	898032
3239	30069	898014
3240	30079	898001
3241	30088	897995
3242	30097	897987
3243	30107	897978
3244	30118	898035
3245	30128	898047
3246	30137	898024
3247	30146	898000
3248	30154	897968
3249	30163	897941
3250	30172	897916
3251	30180	897885
3252	30189	897853
3253	30197	897828
3254	30206	897802
3255	30215	897773
3256	30224	897751
3257	30232	897724
3258	30241	897697
3259	30250	897669
3260	30258	897641
3261	30267	897611
3262	30276	897583
3263	30284	897562
3264	30293	897538
3265	30302	897516
3266	30311	897488
3267	30319	897458
3268	30328	897428
3269	30337	897408
3270	30346	897388
3271	30355	897365
3272	30363	897340
3273	30372	897316
3274	30381	897293
3275	30389	897264
3276	30399	897249
3277	30407	897230
3278	30416	897208
3279	30425	897174
3280	30433	897148
3281	30443	897150
3282	30452	897131
3283	30461	897108
3284	30470	897089
3285	30479	897062
3286	30487	897038
3287	30496	897007
3288	30505	896984
3289	30514	896966
3290	30522	896938
3291	30531	896909
3292	30540	896906
3293	30549	896887
3294	30558	896867
3295	30567	896856
3296	30578	896899
3297	30588	896893
3298	30597	896880
3299	30606	896873
3300	30616	896862
3301	30625	896847
3302	30634	896842
3303	30643	896836
3304	30653	896826
3305	30662	896810
3306	30671	896802
3307	30680	896791
3308	30690	896780
3309	30699	896764
3310	30708	896756
3311	30717	896746
3312	30726	896730
3313	30735	896718
3314	30744	896705
3315	30753	896681
3316	30762	896668
3317	30771	896649
3318	30781	896638
3319	30790	896621
3320	30799	896603
3321	30808	896585
3322	30816	896564
3323	30826	896555
3324	30835	896548
3325	30844	896533
3326	30853	896518
3327	30863	896511
3328	30872	896507
3329	30881	896498
3330	30891	896507
3331	30900	896496
3332	30910	896488
3333	30919	896474
3334	30928	896466
3335	30937	896459
3336	30947	896446
3337	30956	896436
3338	30965	896423
3339	30974	896405
3340	30983	896393
3341	30992	896384
3342	31001	896366
3343	31011	896359
3344	31020	896349
3345	31029	896335
3346	31038	896320
3347	31047	896309
3348	31057	896296
3349	31066	896287
3350	31075	896277
3351	31084	896271
3352	31093	896251
3353	31103	896245
3354	31112	896224
3355	31121	896213
3356	31130	896194
3357	31139	896188
3358	31148	896172
3359	31158	896166
3360	31167	896159
3361	31176	896144
3362	31185	896134
3363	31195	896131
3364	31204	896114
3365	31213	896110
3366	31227	896235
3367	31236	896227
3368	31247	896267
3369	31262	896393
3370	31270	896376
3371	31279	896352
3372	31288	896325
3373	31296	896292
3374	31305	896273
3375	31314	896242
3376	31322	896214
3377	31331	896183
3378	31340	896164
3379	31349	896140
3380	31357	896109
3381	31366	896079
3382	31374	896055
3383	31383	896035
3384	31392	896012
3385	31400	895976
3386	31409	895951
3387	31418	895927
3388	31427	895902
3389	31435	895873
3390	31444	895851
3391	31453	895825
3392	31461	895799
3393	31470	895769
3394	31479	895745
3395	31487	895720
3396	31496	895688
3397	31505	895659
3398	31513	895626
3399	31522	895603
3400	31530	895573
3401	31539	895549
3402	31548	895524
3403	31556	895498
3404	31565	895469
3405	31574	895437
3406	31582	895402
3407	31591	895377
3408	31602	895416
3409	31610	895388
3410	31619	895355
3411	31627	895326
3412	31636	895302
3413	31645	895278
3414	31654	895274
3415	31664	895268
3416	31673	895256
3417	31682	895241
3418	31691	895232
3419	31702	895257
3420	31711	895241
3421	31720	895225
3422	31729	895216
3423	31738	895205
3424	31747	895194
3425	31756	895179
3426	31766	895170
3427	31775	895165
3428	31784	895156
3429	31794	895147
3430	31803	895136
3431	31812	895127
3432	31821	895117
3433	31831	895108
3434	31840	895106
3435	31849	895088
3436	31858	895082
3437	31868	895069
3438	31877	895057
3439	31886	895045
3440	31896	895044
3441	31905	895034
3442	31914	895027
3443	31923	895021
3444	31933	895013
3445	31942	895012
3446	31951	894998
3447	31961	894990
3448	31970	894981
3449	31979	894974
3450	31989	894959
3451	31998	894948
3452	32007	894940
3453	32016	894935
3454	32026	894935
3455	32035	894925
3456	32045	894924
3457	32054	894917
3458	32063	894902
3459	32073	894893
3460	32082	894887
3461	32091	894882
3462	32100	894869
3463	32110	894862
3464	32119	894850
3465	32128	894837
3466	32137	894823
3467	32147	894816
3468	32156	894813
3469	32166	894812
3470	32175	894801
3471	32184	894789
3472	32193	894785
3473	32202	894765
3474	32212	894754
3475	32221	894752
3476	32231	894747
3477	32239	894729
3478	32249	894723
3479	32258	894713
3480	32267	894697
3481	32276	894684
3482	32286	894675
3483	32295	894658
3484	32304	894643
3485	32313	894634
3486	32322	894621
3487	32331	894606
3488	32340	894586
3489	32349	894576
3490	32358	894563
3491	32367	894550
3492	32377	894536
3493	32386	894519
3494	32395	894500
3495	32404	894492
3496	32413	894478
3497	32422	894465
3498	32431	894449
3499	32440	894440
3500	32449	894425
3501	32458	894411
3502	32468	894402
3503	32477	894387
3504	32486	894368
3505	32495	894351
3506	32504	894341
3507	32513	894333
3508	32523	894325
3509	32532	894306
3510	32541	894300
3511	32550	894292
3512	32559	894281
3513	32569	894273
3514	32578	894263
3515	32587	894255
3516	32596	894240
3517	32606	894228
3518	32615	894219
3519	32624	894213
3520	32635	894240
3521	32644	894229
3522	32653	894216
3523	32662	894204
3524	32672	894195
3525	32681	894182
3526	32690	894173
3527	32699	894160
3528	32708	894148
3529	32717	894133
3530	32727	894121
3531	32736	894108
3532	32745	894098
3533	32754	894090
3534	32764	894082
3535	32773	894067
3536	32782	894058
3537	32791	894048
3538	32800	894038
3539	32809	894023
3540	32821	894087
3541	32831	894078
3542	32840	894069
3543	32849	894055
3544	32858	894047
3545	32868	894039
3546	32877	894035
3547	32886	894023
3548	32895	894009
3549	32905	894003
3550	32914	893990
3551	32923	893982
3552	32932	893969
3553	32941	893953
3554	32951	893948
3555	32960	893940
3556	32969	893929
3557	32978	893915
3558	32988	893904
3559	32997	893891
3560	33006	893875
3561	33015	893865
3562	33024	893852
3563	33033	893844
3564	33043	893831
3565	33052	893813
3566	33061	893806
3567	33070	893795
3568	33080	893791
3569	33089	893774
3570	33098	893759
3571	33107	893749
3572	33116	893737
3573	33125	893728
3574	33135	893724
3575	33144	893708
3576	33153	893702
3577	33162	893689
3578	33171	893677
3579	33181	893668
3580	33190	893657
3581	33199	893647
3582	33208	893638
3583	33218	893627
3584	33227	893618
3585	33236	893607
3586	33245	893596
3587	33255	893588
3588	33264	893581
3589	33273	893571
3590	33288	893697
3591	33297	893680
3592	33305	893659
3593	33315	893649
3594	33324	893633
3595	33333	893617
3596	33342	893598
3597	33351	893586
3598	33360	893573
3599	33369	893563
3600	33378	893556
3601	33388	893542
3602	33397	893531
3603	33406	893521
3604	33415	893501
3605	33424	893487
3606	33433	893468
3607	33442	893461
3608	33451	893447
3609	33460	893431
3610	33469	893416
3611	33478	893399
3612	33489	893419
3613	33498	893408
3614	33507	893400
3615	33516	893389
3616	33525	893373
3617	33535	893363
3618	33544	893365
3619	33553	893351
3620	33563	893337
3621	33572	893321
3622	33581	893316
3623	33590	893295
3624	33599	893286
3625	33609	893282
3626	33618	893273
3627	33627	893259
3628	33636	893249
3629	33645	893234
3630	33654	893223
3631	33664	893216
3632	33673	893209
3633	33682	893201
3634	33692	893196
3635	33701	893180
3636	33710	893168
3637	33719	893158
3638	33728	893141
3639	33738	893133
3640	33747	893128
3641	33756	893123
3642	33766	893111
3643	33775	893096
3644	33784	893087
3645	33793	893064
3646	33802	893058
3647	33813	893095
3648	33822	893085
3649	33832	893073
3650	33841	893059
3651	33850	893040
3652	33859	893031
3653	33871	893087
3654	33883	893156
3655	33892	893137
3656	33901	893122
3657	33910	893116
3658	33919	893100
3659	33928	893086
3660	33937	893064
3661	33946	893047
3662	33955	893035
3663	33964	893024
3664	33974	893017
3665	33983	893002
3666	33992	892990
3667	34001	892984
3668	34010	892970
3669	34020	892967
3670	34029	892955
3671	34038	892947
3672	34048	892936
3673	34057	892930
3674	34066	892916
3675	34075	892904
3676	34084	892893
3677	34104	893148
3678	34118	893264
3679	34132	893371
3680	34142	893397
3681	34151	893374
3682	34160	893348
3683	34168	893322
3684	34177	893294
3685	34186	893271
3686	34194	893248
3687	34203	893228
3688	34212	893213
3689	34221	893191
3690	34230	893171
3691	34238	893142
3692	34247	893117
3693	34256	893094
3694	34265	893074
3695	34274	893056
3696	34282	893032
3697	34291	893012
3698	34301	893025
3699	34310	892999
3700	34319	892973
3701	34327	892951
3702	34336	892928
3703	34345	892902
3704	34353	892878
3705	34362	892857
3706	34371	892831
3707	34380	892813
3708	34389	892791
3709	34397	892764
3710	34406	892741
3711	34417	892775
3712	34426	892755
3713	34435	892734
3714	34443	892709
3715	34452	892688
3716	34461	892671
3717	34470	892646
3718	34479	892629
3719	34487	892607
3720	34496	892587
3721	34505	892566
3722	34514	892545
3723	34523	892537
3724	34532	892515
3725	34541	892499
3726	34550	892477
3727	34559	892456
3728	34567	892431
3729	34576	892408
3730	34585	892390
3731	34594	892384
3732	34604	892379
3733	34613	892375
3734	34622	892363
3735	34632	892357
3736	34641	892350
3737	34651	892342
3738	34660	892336
3739	34669	892328
3740	34678	892318
3741	34688	892305
3742	34697	892295
3743	34706	892285
3744	34715	892270
3745	34725	892264
3746	34733	892245
3747	34743	892240
3748	34752	892235
3749	34762	892229
3750	34771	892222
3751	34780	892207
3752	34789	892199
3753	34799	892198
3754	34808	892191
3755	34818	892179
3756	34827	892167
3757	34836	892157
3758	34845	892149
3759	34855	892143
3760	34864	892138
3761	34874	892134
3762	34883	892123
3763	34892	892116
3764	34901	892107
3765	34913	892144
3766	34921	892128
3767	34931	892116
3768	34940	892109
3769	34949	892094
3770	34958	892086
3771	34968	892077
3772	34977	892070
3773	34987	892073
3774	34996	892064
3775	35005	892051
3776	35014	892041
3777	35024	892030
3778	35033	892016
3779	35042	892013
3780	35051	892000
3781	35061	891993
3782	35070	891982
3783	35079	891969
3784	35088	891961
3785	35098	891951
3786	35107	891938
3787	35116	891930
3788	35125	891914
3789	35134	891907
3790	35144	891899
3791	35153	891884
3792	35162	891879
3793	35171	891864
3794	35181	891861
3795	35190	891843
3796	35199	891837
3797	35209	891835
3798	35218	891828
3799	35228	891827
3800	35237	891819
3801	35247	891819
3802	35256	891807
3803	35265	891800
3804	35274	891789
3805	35284	891781
3806	35293	891772
3807	35302	891764
3808	35311	891753
3809	35321	891744
3810	35330	891729
3811	35387	892928
3812	35397	892931
3813	35406	892925
3814	35415	892907
3815	35424	892897
3816	35434	892886
3817	35443	892873
3818	35452	892861
3819	35461	892854
3820	35470	892840
3821	35480	892830
3822	35489	892813
3823	35498	892804
3824	35507	892791
3825	35516	892778
3826	35525	892769
3827	35534	892755
3828	35544	892743
3829	35553	892730
3830	35562	892719
3831	35571	892702
3832	35580	892694
3833	35590	892707
3834	35599	892690
3835	35609	892681
3836	35618	892669
3837	35627	892660
3838	35638	892700
3839	35647	892673
3840	35659	892732
3841	35668	892726
3842	35678	892713
3843	35687	892702
3844	35696	892692
3845	35705	892678
3846	35715	892674
3847	35724	892668
3848	35733	892656
3849	35743	892647
3850	35752	892643
3851	35761	892631
3852	35771	892625
3853	35780	892613
3854	35789	892599
3855	35798	892589
3856	35807	892576
3857	35817	892565
3858	35826	892552
3859	35835	892546
3860	35844	892533
3861	35853	892524
3862	35863	892510
3863	35872	892497
3864	35881	892493
3865	35890	892480
3866	35900	892468
3867	35909	892466
3868	35918	892457
3869	35928	892446
3870	35937	892435
3871	35946	892422
3872	35955	892412
3873	35965	892404
3874	35974	892397
3875	35983	892386
3876	35992	892371
3877	36001	892362
3878	36011	892355
3879	36020	892352
3880	36030	892347
3881	36039	892337
3882	36048	892325
3883	36058	892317
3884	36067	892307
3885	36076	892292
3886	36085	892280
3887	36094	892266
3888	36104	892261
3889	36113	892253
3890	36127	892353
3891	36141	892457
3892	36150	892448
3893	36159	892429
3894	36168	892407
3895	36177	892391
3896	36186	892375
3897	36194	892352
3898	36203	892333
3899	36212	892314
3900	36221	892297
3901	36230	892274
3902	36239	892254
3903	36247	892231
3904	36256	892210
3905	36265	892184
3906	36274	892164
3907	36284	892188
3908	36293	892174
3909	36302	892155
3910	36311	892141
3911	36320	892117
3912	36329	892091
3913	36337	892066
3914	36346	892034
3915	36354	892012
3916	36363	891991
3917	36372	891972
3918	36381	891952
3919	36390	891932
3920	36399	891911
3921	36408	891894
3922	36416	891866
3923	36425	891850
3924	36434	891835
3925	36443	891819
3926	36453	891815
3927	36462	891802
3928	36471	891793
3929	36480	891783
3930	36490	891772
3931	36499	891759
3932	36508	891746
3933	36517	891741
3934	36526	891730
3935	36536	891717
3936	36545	891704
3937	36554	891689
3938	36563	891681
3939	36572	891667
3940	36581	891653
3941	36590	891643
3942	36600	891635
3943	36609	891625
3944	36618	891608
3945	36628	891604
3946	36637	891594
3947	36646	891584
3948	36655	891575
3949	36665	891564
3950	36674	891557
3951	36683	891548
3952	36693	891539
3953	36701	891522
3954	36711	891507
3955	36720	891493
3956	36729	891484
3957	36738	891474
3958	36748	891467
3959	36759	891513
3960	36770	891551
3961	36780	891543
3962	36789	891538
3963	36798	891527
3964	36808	891520
3965	36817	891503
3966	36826	891489
3967	36835	891474
3968	36844	891464
3969	36853	891452
3970	36863	891443
3971	36873	891463
3972	36882	891446
3973	36891	891440
3974	36901	891432
3975	36910	891425
3976	36919	891412
3977	36929	891402
3978	36938	891396
3979	36947	891390
3980	36957	891378
3981	36966	891371
3982	36975	891366
3983	36985	891354
3984	36994	891339
3985	37003	891328
3986	37012	891322
3987	37021	891312
3988	37030	891294
3989	37040	891281
3990	37049	891266
3991	37058	891251
3992	37067	891241
3993	37076	891233
3994	37085	891221
3995	37098	891281
3996	37112	891395
3997	37121	891382
3998	37133	891428
3999	37142	891416
4000	37151	891401
4001	37160	891389
4002	37169	891372
4003	37178	891356
4004	37187	891344
4005	37196	891333
4006	37206	891320
4007	37215	891308
4008	37224	891298
4009	37233	891289
4010	37242	891268
4011	37251	891256
4012	37260	891242
4013	37270	891230
4014	37279	891218
4015	37288	891210
4016	37297	891195
4017	37306	891187
4018	37316	891173
4019	37324	891153
4020	37334	891147
4021	37343	891139
4022	37352	891126
4023	37361	891115
4024	37370	891099
4025	37380	891088
4026	37389	891071
4027	37398	891061
4028	37407	891042
4029	37416	891030
4030	37425	891019
4031	37434	891010
4032	37443	890994
4033	37453	890983
4034	37462	890972
4035	37471	890962
4036	37480	890954
4037	37490	890943
4038	37499	890938
4039	37508	890926
4040	37517	890914
4041	37527	890903
4042	37536	890895
4043	37545	890885
4044	37554	890873
4045	37564	890865
4046	37573	890858
4047	37583	890856
4048	37592	890838
4049	37601	890831
4050	37610	890818
4051	37619	890807
4052	37629	890796
4053	37638	890788
4054	37647	890782
4055	37657	890774
4056	37666	890768
4057	37675	890761
4058	37685	890759
4059	37694	890749
4060	37703	890733
4061	37713	890723
4062	37722	890711
4063	37731	890696
4064	37745	890792
4065	37755	890801
4066	37765	890811
4067	37775	890822
4068	37784	890820
4069	37794	890826
4070	37805	890836
4071	37814	890840
4072	37825	890855
4073	37837	890907
4074	37849	890962
4075	37858	890946
4076	37866	890921
4077	37875	890906
4078	37884	890881
4079	37893	890860
4080	37901	890833
4081	37910	890815
4082	37919	890792
4083	37927	890767
4084	37936	890736
4085	37944	890713
4086	37953	890687
4087	37962	890662
4088	37971	890642
4089	37979	890617
4090	37988	890595
4091	37997	890573
4092	38005	890549
4093	38017	890603
4094	38026	890576
4095	38034	890550
4096	38044	890541
4097	38052	890519
4098	38061	890488
4099	38069	890462
4100	38078	890437
4101	38086	890406
4102	38095	890378
4103	38103	890348
4104	38112	890322
4105	38121	890302
4106	38129	890275
4107	38138	890246
4108	38146	890224
4109	38155	890201
4110	38164	890175
4111	38172	890148
4112	38181	890125
4113	38189	890099
4114	38198	890071
4115	38206	890047
4116	38215	890020
4117	38224	889994
4118	38232	889971
4119	38241	889940
4120	38249	889913
4121	38258	889888
4122	38266	889861
4123	38275	889834
4124	38284	889813
4125	38292	889782
4126	38301	889758
4127	38309	889736
4128	38318	889711
4129	38326	889682
4130	38335	889667
4131	38344	889646
4132	38353	889622
4133	38361	889600
4134	38370	889576
4135	38379	889553
4136	38388	889531
4137	38396	889509
4138	38405	889488
4139	38414	889466
4140	38423	889447
4141	38431	889427
4142	38440	889404
4143	38449	889386
4144	38458	889370
4145	38467	889345
4146	38475	889322
4147	38484	889305
4148	38493	889287
4149	38502	889271
4150	38511	889250
4151	38520	889228
4152	38528	889201
4153	38537	889179
4154	38546	889162
4155	38555	889147
4156	38563	889121
4157	38572	889099
4158	38581	889077
4159	38589	889049
4160	38598	889025
4161	38607	889008
4162	38615	888982
4163	38624	888957
4164	38633	888934
4165	38641	888911
4166	38650	888887
4167	38658	888857
4168	38667	888833
4169	38676	888811
4170	38685	888793
4171	38693	888770
4172	38702	888742
4173	38710	888718
4174	38719	888690
4175	38728	888670
4176	38736	888643
4177	38745	888624
4178	38754	888597
4179	38762	888573
4180	38771	888549
4181	38779	888527
4182	38788	888504
4183	38797	888481
4184	38806	888458
4185	38814	888435
4186	38823	888415
4187	38832	888390
4188	38840	888369
4189	38849	888346
4190	38858	888324
4191	38867	888313
4192	38876	888292
4193	38884	888265
4194	38893	888242
4195	38902	888226
4196	38911	888203
4197	38919	888178
4198	38928	888155
4199	38937	888137
4200	38945	888113
4201	38954	888089
4202	38963	888069
4203	38972	888052
4204	38980	888027
4205	38989	888005
4206	38998	887985
4207	39006	887958
4208	39015	887933
4209	39023	887901
4210	39032	887879
4211	39041	887861
4212	39049	887836
4213	39058	887817
4214	39066	887789
4215	39075	887768
4216	39084	887746
4217	39092	887720
4218	39101	887699
4219	39110	887674
4220	39119	887653
4221	39127	887623
4222	39136	887599
4223	39144	887571
4224	39153	887556
4225	39162	887552
4226	39172	887547
4227	39181	887536
4228	39191	887529
4229	39200	887530
4230	39209	887518
4231	39219	887509
4232	39230	887537
4233	39239	887527
4234	39248	887516
4235	39257	887508
4236	39267	887503
4237	39276	887498
4238	39285	887484
4239	39294	887473
4240	39304	887459
4241	39313	887452
4242	39322	887448
4243	39331	887430
4244	39341	887424
4245	39352	887462
4246	39361	887449
4247	39370	887438
4248	39380	887432
4249	39389	887424
4250	39398	887417
4251	39408	887407
4252	39417	887405
4253	39427	887400
4254	39436	887392
4255	39445	887382
4256	39454	887368
4257	39464	887362
4258	39473	887349
4259	39482	887335
4260	39491	887328
4261	39501	887323
4262	39510	887311
4263	39519	887304
4264	39529	887295
4265	39538	887296
4266	39547	887285
4267	39557	887274
4268	39566	887259
4269	39575	887254
4270	39584	887245
4271	39594	887235
4272	39603	887228
4273	39612	887219
4274	39621	887208
4275	39631	887196
4276	39642	887242
4277	39652	887240
4278	39661	887234
4279	39670	887220
4280	39680	887208
4281	39689	887196
4282	39698	887180
4283	39707	887175
4284	39716	887162
4285	39726	887156
4286	39735	887143
4287	39744	887129
4288	39753	887119
4289	39762	887107
4290	39771	887093
4291	39781	887084
4292	39789	887065
4293	39799	887052
4294	39807	887034
4295	39817	887022
4296	39826	887013
4297	39835	887004
4298	39844	886994
4299	39854	886990
4300	39863	886987
4301	39873	886977
4302	39882	886971
4303	39891	886961
4304	39901	886954
4305	39910	886944
4306	39919	886937
4307	39928	886925
4308	39938	886914
4309	39947	886905
4310	39956	886898
4311	39965	886883
4312	39974	886871
4313	39984	886863
4314	39993	886857
4315	40002	886847
4316	40012	886839
4317	40021	886832
4318	40030	886817
4319	40039	886808
4320	40049	886797
4321	40058	886789
4322	40070	886833
4323	40079	886823
4324	40088	886811
4325	40097	886800
4326	40106	886793
4327	40115	886778
4328	40125	886764
4329	40134	886752
4330	40143	886741
4331	40152	886737
4332	40161	886720
4333	40171	886711
4334	40180	886709
4335	40189	886698
4336	40199	886693
4337	40208	886682
4338	40217	886667
4339	40226	886659
4340	40236	886650
4341	40245	886637
4342	40254	886627
4343	40263	886619
4344	40273	886618
4345	40282	886598
4346	40291	886583
4347	40300	886571
4348	40309	886558
4349	40318	886547
4350	40327	886539
4351	40337	886529
4352	40346	886524
4353	40355	886512
4354	40364	886497
4355	40373	886484
4356	40383	886483
4357	40393	886478
4358	40402	886469
4359	40411	886459
4360	40420	886446
4361	40429	886432
4362	40439	886424
4363	40448	886412
4364	40457	886402
4365	40466	886393
4366	40476	886385
4367	40485	886382
4368	40494	886370
4369	40503	886358
4370	40513	886350
4371	40522	886342
4372	40531	886331
4373	40541	886323
4374	40557	886463
4375	40567	886468
4376	40576	886453
4377	40584	886435
4378	40593	886416
4379	40602	886404
4380	40612	886392
4381	40621	886378
4382	40630	886367
4383	40639	886351
4384	40649	886359
4385	40658	886345
4386	40667	886338
4387	40676	886325
4388	40686	886314
4389	40696	886326
4390	40708	886389
4391	40717	886365
4392	40726	886341
4393	40734	886316
4394	40743	886297
4395	40752	886278
4396	40760	886256
4397	40769	886234
4398	40778	886212
4399	40786	886185
4400	40795	886163
4401	40804	886138
4402	40812	886120
4403	40821	886099
4404	40830	886077
4405	40839	886056
4406	40848	886050
4407	40856	886025
4408	40865	886001
4409	40874	885980
4410	40883	885961
4411	40891	885940
4412	40900	885923
4413	40909	885895
4414	40917	885876
4415	40926	885857
4416	40935	885838
4417	40944	885813
4418	40952	885792
4419	40961	885773
4420	40970	885752
4421	40979	885730
4422	40987	885706
4423	40996	885687
4424	41005	885668
4425	41014	885646
4426	41022	885627
4427	41031	885603
4428	41040	885583
4429	41048	885558
4430	41057	885544
4431	41066	885516
4432	41076	885524
4433	41084	885501
4434	41093	885479
4435	41101	885452
4436	41110	885423
4437	41118	885401
4438	41127	885380
4439	41136	885360
4440	41145	885338
4441	41154	885321
4442	41162	885302
4443	41171	885285
4444	41180	885264
4445	41189	885244
4446	41197	885219
4447	41206	885199
4448	41215	885180
4449	41224	885158
4450	41232	885136
4451	41241	885114
4452	41250	885097
4453	41259	885094
4454	41268	885069
4455	41277	885051
4456	41286	885035
4457	41294	885016
4458	41303	884998
4459	41312	884978
4460	41321	884955
4461	41329	884931
4462	41340	884945
4463	41349	884928
4464	41358	884914
4465	41366	884894
4466	41375	884877
4467	41384	884862
4468	41393	884845
4469	41402	884826
4470	41411	884806
4471	41419	884786
4472	41428	884768
4473	41437	884748
4474	41446	884731
4475	41455	884711
4476	41463	884688
4477	41472	884676
4478	41482	884663
4479	41490	884642
4480	41499	884626
4481	41508	884615
4482	41518	884607
4483	41527	884598
4484	41536	884588
4485	41545	884576
4486	41555	884568
4487	41564	884555
4488	41573	884542
4489	41585	884588
4490	41594	884583
4491	41608	884681
4492	41622	884766
4493	41631	884751
4494	41640	884740
4495	41650	884732
4496	41660	884752
4497	41670	884747
4498	41680	884764
4499	41689	884751
4500	41700	884770
4501	41708	884742
4502	41717	884720
4503	41726	884696
4504	41734	884675
4505	41743	884653
4506	41752	884630
4507	41760	884610
4508	41769	884590
4509	41778	884567
4510	41786	884543
4511	41795	884520
4512	41804	884502
4513	41812	884478
4514	41821	884455
4515	41830	884432
4516	41838	884414
4517	41847	884395
4518	41856	884371
4519	41864	884351
4520	41873	884335
4521	41882	884311
4522	41891	884289
4523	41899	884269
4524	41908	884251
4525	41917	884233
4526	41926	884214
4527	41935	884194
4528	41944	884178
4529	41952	884159
4530	41961	884142
4531	41970	884121
4532	41979	884100
4533	41988	884084
4534	41996	884065
4535	42005	884045
4536	42014	884029
4537	42023	884014
4538	42032	883991
4539	42041	883974
4540	42049	883953
4541	42058	883934
4542	42067	883920
4543	42076	883897
4544	42085	883893
4545	42094	883875
4546	42103	883855
4547	42112	883834
4548	42120	883815
4549	42129	883790
4550	42138	883772
4551	42146	883752
4552	42155	883734
4553	42164	883721
4554	42173	883702
4555	42182	883681
4556	42190	883658
4557	42199	883635
4558	42208	883615
4559	42217	883598
4560	42226	883579
4561	42234	883564
4562	42243	883539
4563	42252	883517
4564	42260	883497
4565	42275	883599
4566	42284	883585
4567	42293	883565
4568	42301	883545
4569	42310	883527
4570	42319	883507
4571	42327	883480
4572	42336	883456
4573	42345	883436
4574	42353	883413
4575	42362	883389
4576	42370	883365
4577	42379	883347
4578	42388	883325
4579	42396	883300
4580	42405	883275
4581	42414	883254
4582	42422	883233
4583	42433	883255
4584	42442	883236
4585	42451	883214
4586	42459	883198
4587	42468	883179
4588	42477	883160
4589	42486	883141
4590	42495	883124
4591	42504	883106
4592	42513	883091
4593	42523	883107
4594	42536	883172
4595	42545	883151
4596	42553	883128
4597	42562	883109
4598	42571	883092
4599	42579	883070
4600	42588	883051
4601	42597	883031
4602	42606	883013
4603	42615	882994
4604	42624	882980
4605	42632	882962
4606	42641	882948
4607	42650	882931
4608	42660	882925
4609	42669	882917
4610	42678	882908
4611	42688	882901
4612	42697	882895
4613	42706	882886
4614	42716	882885
4615	42725	882873
4616	42734	882862
4617	42743	882850
4618	42752	882836
4619	42762	882827
4620	42771	882817
4621	42780	882810
4622	42790	882800
4623	42799	882787
4624	42808	882782
4625	42817	882774
4626	42827	882765
4627	42836	882759
4628	42845	882752
4629	42855	882749
4630	42864	882738
4631	42873	882726
4632	42883	882716
4633	42892	882708
4634	42901	882695
4635	42910	882689
4636	42920	882682
4637	42929	882673
4638	42944	882790
4639	42953	882776
4640	42962	882759
4641	42972	882758
4642	42984	882812
4643	42998	882885
4644	43008	882896
4645	43022	882996
4646	43037	883091
4647	43046	883073
4648	43054	883055
4649	43065	883078
4650	43075	883082
4651	43084	883062
4652	43093	883045
4653	43104	883067
4654	43112	883049
4655	43121	883036
4656	43130	883017
4657	43139	882991
4658	43147	882970
4659	43156	882951
4660	43165	882934
4661	43174	882918
4662	43183	882896
4663	43191	882877
4664	43200	882859
4665	43209	882845
4666	43218	882828
4667	43229	882844
4668	43237	882826
4669	43246	882812
4670	43256	882799
4671	43265	882784
4672	43273	882764
4673	43282	882748
4674	43291	882730
4675	43300	882712
4676	43309	882694
4677	43317	882671
4678	43326	882650
4679	43335	882635
4680	43343	882611
4681	43352	882595
4682	43361	882578
4683	43370	882561
4684	43379	882548
4685	43388	882531
4686	43397	882511
4687	43406	882491
4688	43415	882475
4689	43423	882456
4690	43432	882436
4691	43440	882411
4692	43449	882388
4693	43458	882366
4694	43466	882343
4695	43475	882328
4696	43484	882305
4697	43492	882282
4698	43501	882269
4699	43510	882248
4700	43519	882226
4701	43530	882248
4702	43538	882229
4703	43547	882212
4704	43556	882189
4705	43565	882168
4706	43573	882146
4707	43582	882125
4708	43591	882108
4709	43599	882088
4710	43608	882070
4711	43617	882049
4712	43626	882036
4713	43635	882013
4714	43643	881993
4715	43652	881977
4716	43661	881956
4717	43670	881943
4718	43679	881929
4719	43688	881921
4720	43697	881902
4721	43706	881887
4722	43715	881868
4723	43724	881851
4724	43732	881830
4725	43741	881812
4726	43750	881797
4727	43759	881775
4728	43768	881768
4729	43777	881752
4730	43786	881730
4731	43794	881707
4732	43803	881689
4733	43812	881668
4734	43821	881651
4735	43829	881632
4736	43838	881614
4737	43848	881611
4738	43857	881605
4739	43867	881601
4740	43876	881597
4741	43886	881589
4742	43895	881579
4743	43904	881573
4744	43913	881564
4745	43923	881558
4746	43932	881547
4747	43941	881538
4748	43951	881528
4749	43960	881522
4750	43969	881513
4751	43979	881510
4752	43988	881504
4753	43998	881499
4754	44007	881489
4755	44016	881480
4756	44025	881467
4757	44034	881457
4758	44044	881449
4759	44052	881428
4760	44062	881416
4761	44071	881403
4762	44080	881391
4763	44089	881377
4764	44098	881367
4765	44107	881354
4766	44116	881343
4767	44125	881331
4768	44134	881317
4769	44143	881301
4770	44153	881293
4771	44162	881280
4772	44171	881264
4773	44180	881257
4774	44189	881250
4775	44198	881236
4776	44208	881228
4777	44217	881217
4778	44226	881205
4779	44235	881193
4780	44244	881181
4781	44253	881167
