iter	RMSE
3219	2.002367519
3220	2.002350165
3221	2.002271394
3222	2.002263697
3223	2.002185071
3224	2.002129957
3225	2.002114583
3226	2.001985017
3227	2.001890923
3228	2.001789818
3229	2.001718245
3230	2.001660674
3231	2.001556655
3232	2.001466398
3233	2.001364764
3234	2.001277315
3235	2.001160734
3236	2.001083134
3237	2.000928112
3238	2.00082717
3239	2.000689444
3240	2.000612998
3241	2.00052635
3242	2.000475186
3243	2.000420556
3244	2.000413092
3245	2.000352951
3246	2.000232717
3247	2.000131753
3248	2.000008376
3249	1.999934646
3250	1.999877794
3251	1.999851216
3252	1.999763515
3253	1.999670008
3254	1.999581567
3255	1.999463956
3256	1.999367227
3257	1.999252698
3258	1.999152778
3259	1.999067451
3260	1.998972129
3261	1.998913268
3262	1.998854952
3263	1.998811473
3264	1.998725167
3265	1.998652913
3266	1.998515952
3267	1.998408942
3268	1.998221431
3269	1.998130527
3270	1.998016266
3271	1.997884985
3272	1.997833059
3273	1.997587625
3274	1.997496601
3275	1.997427569
3276	1.997325159
3277	1.997246149
3278	1.997186629
3279	1.997114566
3280	1.997040924
3281	1.996946541
3282	1.996868513
3283	1.99676795
3284	1.996644674
3285	1.99652904
3286	1.99647601
3287	1.996470918
3288	1.996425557
3289	1.996339806
3290	1.996260988
3291	1.996195729
3292	1.996120245
3293	1.996112713
3294	1.996060671
3295	1.995937322
3296	1.995887724
3297	1.995688476
3298	1.995615529
3299	1.995507039
3300	1.995487441
3301	1.995445962
3302	1.995434099
3303	1.995427765
3304	1.995316279
3305	1.995238175
3306	1.995138687
3307	1.99506004
3308	1.994958801
3309	1.994953572
3310	1.994940383
3311	1.994847108
3312	1.994778674
3313	1.994714499
3314	1.99462753
3315	1.994519945
3316	1.994442093
3317	1.994437502
3318	1.994387525
3319	1.994232435
3320	1.994162697
3321	1.994072054
3322	1.994054463
3323	1.993947952
3324	1.993830036
3325	1.993719404
3326	1.993663818
3327	1.993559728
3328	1.993552382
3329	1.993495737
3330	1.993399603
3331	1.993368859
3332	1.993278361
3333	1.993228847
3334	1.99308767
3335	1.993081823
3336	1.992948499
3337	1.992909945
3338	1.992845303
3339	1.992837989
3340	1.99277012
3341	1.992722001
3342	1.992580079
3343	1.992472724
3344	1.992414951
3345	1.992398237
3346	1.992257074
3347	1.992235443
3348	1.992177175
3349	1.99208347
3350	1.991930683
3351	1.991816091
3352	1.991670576
3353	1.991584941
3354	1.99143253
3355	1.991378102
3356	1.99134636
3357	1.991232673
3358	1.991216029
3359	1.991199011
3360	1.99119179
3361	1.991084697
3362	1.99100144
3363	1.990994245
3364	1.990875757
3365	1.990820125
3366	1.990745809
3367	1.990683967
3368	1.990666165
3369	1.990561166
3370	1.990478291
3371	1.990425091
3372	1.990374758
3373	1.990318483
3374	1.990196835
3375	1.990132438
3376	1.990041353
3377	1.989970414
3378	1.989896215
3379	1.989747833
3380	1.989684893
3381	1.989600311
3382	1.989593115
3383	1.989516059
3384	1.989430137
3385	1.98942502
3386	1.989314717
3387	1.989170404
3388	1.989067819
3389	1.988973879
3390	1.988927185
3391	1.988852935
3392	1.98881555
3393	1.988730664
3394	1.988723634
3395	1.988711438
3396	1.988545519
3397	1.988444485
3398	1.988437493
3399	1.988380663
3400	1.988247043
3401	1.988138462
3402	1.98807701
3403	1.988022382
3404	1.987946715
3405	1.987923128
3406	1.987916729
3407	1.987862921
3408	1.987794627
3409	1.987685381
3410	1.987591512
3411	1.987520969
3412	1.987489619
3413	1.98741447
3414	1.987346294
3415	1.987323233
3416	1.987232208
3417	1.98714861
3418	1.987138757
3419	1.987058003
3420	1.986964153
3421	1.986929946
3422	1.986844727
3423	1.986785199
3424	1.986713701
3425	1.986618693
3426	1.986539482
3427	1.986443339
3428	1.986377208
3429	1.986271489
3430	1.986090777
3431	1.986016899
3432	1.985919122
3433	1.985886294
3434	1.985820671
3435	1.985708186
3436	1.985703752
3437	1.985581208
3438	1.985490807
3439	1.985421274
3440	1.985335525
3441	1.985236659
3442	1.985163061
3443	1.985157345
3444	1.985140699
3445	1.985135009
3446	1.9850671
3447	1.984966981
3448	1.984897847
3449	1.984882119
3450	1.984838338
3451	1.984694007
3452	1.984662387
3453	1.98460717
3454	1.984528328
3455	1.984459456
3456	1.984378935
3457	1.98423749
3458	1.984085119
3459	1.984004485
3460	1.983927086
3461	1.98389854
3462	1.983790812
3463	1.983727268
3464	1.98372044
3465	1.983658812
3466	1.983652973
3467	1.983579516
3468	1.983504727
3469	1.983378099
3470	1.983324924
3471	1.983185963
3472	1.983146601
3473	1.983080031
3474	1.983008407
3475	1.98292162
3476	1.982839646
3477	1.982675209
3478	1.982611958
3479	1.982514122
3480	1.982389696
3481	1.982330697
3482	1.982198501
3483	1.982145299
3484	1.982067463
3485	1.982006312
3486	1.981926867
3487	1.98191529
3488	1.981909351
3489	1.981903572
3490	1.981824676
3491	1.981777632
3492	1.98168533
3493	1.981594169
3494	1.981480176
3495	1.981377774
3496	1.981372186
3497	1.981317848
3498	1.981262485
3499	1.981155361
3500	1.9810639
3501	1.981004002
3502	1.980964302
3503	1.980881374
3504	1.98076518
3505	1.980669546
3506	1.980561921
3507	1.9804952
3508	1.980435967
3509	1.980429279
3510	1.980322361
3511	1.980219049
3512	1.980156201
3513	1.98015044
3514	1.979947298
3515	1.979848263
3516	1.979771516
3517	1.979711675
3518	1.979639368
3519	1.979546011
3520	1.979443526
3521	1.979391628
3522	1.979316298
3523	1.979237714
3524	1.979131323
3525	1.979035186
3526	1.978988503
3527	1.97893737
3528	1.978839721
3529	1.978834161
3530	1.978727592
3531	1.978621401
3532	1.978534646
3533	1.978529101
3534	1.978463961
3535	1.978368291
3536	1.978300778
3537	1.978155078
3538	1.978063148
3539	1.977996981
3540	1.977955208
3541	1.97789002
3542	1.977795492
3543	1.97778953
3544	1.977684065
3545	1.977575892
3546	1.97751112
3547	1.977473433
3548	1.977271979
3549	1.977221097
3550	1.977135862
3551	1.97704138
3552	1.976983172
3553	1.976928025
3554	1.976867295
3555	1.976781297
3556	1.976774575
3557	1.976637408
3558	1.976548146
3559	1.976522071
3560	1.976516233
3561	1.97645479
3562	1.976350758
3563	1.97624555
3564	1.976198907
3565	1.976056238
3566	1.976008356
3567	1.975954421
3568	1.975950221
3569	1.975902279
3570	1.975798606
3571	1.975643235
3572	1.975565097
3573	1.975527982
3574	1.975397735
3575	1.975391152
3576	1.975285993
3577	1.975246626
3578	1.975155671
3579	1.975133976
3580	1.975072799
3581	1.975008314
3582	1.974946248
3583	1.974847821
3584	1.974748586
3585	1.974673372
3586	1.97455118
3587	1.974546857
3588	1.974447457
3589	1.974437541
3590	1.974288231
3591	1.97420779
3592	1.974151481
3593	1.974110674
3594	1.974105841
3595	1.974036606
3596	1.973989409
3597	1.973915901
3598	1.973826188
3599	1.973822028
3600	1.973817816
3601	1.973755289
3602	1.973731025
3603	1.973659193
3604	1.973539941
3605	1.973404924
3606	1.973325352
3607	1.9732513
3608	1.973226388
3609	1.973048272
3610	1.972969552
3611	1.972879686
3612	1.972801816
3613	1.972721811
3614	1.972660616
3615	1.97252372
3616	1.972492615
3617	1.972426614
3618	1.972374998
3619	1.972265555
3620	1.972184115
3621	1.972085114
3622	1.972002899
3623	1.971846382
3624	1.97173419
3625	1.971615133
3626	1.971542459
3627	1.971494148
3628	1.971330082
3629	1.971281253
3630	1.971191645
3631	1.971102616
3632	1.970908362
3633	1.970782582
3634	1.970731725
3635	1.970687409
3636	1.970564196
3637	1.970494109
3638	1.970351053
3639	1.970207926
3640	1.970161195
3641	1.970085824
3642	1.970032556
3643	1.969959922
3644	1.969871129
3645	1.969865709
3646	1.969745062
3647	1.969693722
3648	1.969675
3649	1.96961015
3650	1.96960475
3651	1.969508639
3652	1.969431498
3653	1.969372331
3654	1.969277131
3655	1.969143022
3656	1.969092868
3657	1.969087482
3658	1.969016795
3659	1.96895659
3660	1.96886516
3661	1.968801481
3662	1.968762731
3663	1.968757361
3664	1.968672772
3665	1.968465482
3666	1.968460124
3667	1.968452267
3668	1.968378007
3669	1.968233548
3670	1.968160125
3671	1.968118017
3672	1.968039171
3673	1.968023695
3674	1.96800826
3675	1.967951572
3676	1.967871781
3677	1.96779672
3678	1.967792579
3679	1.967732233
3680	1.967646406
3681	1.967640011
3682	1.967548305
3683	1.9674685
3684	1.967422711
3685	1.967336453
3686	1.967280088
3687	1.967196245
3688	1.967123179
3689	1.966985183
3690	1.966958666
3691	1.966879481
3692	1.966788577
3693	1.966710076
3694	1.966648026
3695	1.966587025
3696	1.966539419
3697	1.966475016
3698	1.966347607
3699	1.966270886
3700	1.966037614
3701	1.965947147
3702	1.965864971
3703	1.965775871
3704	1.965712024
3705	1.965660693
3706	1.965628139
3707	1.965549067
3708	1.965545007
3709	1.9654854
3710	1.965413725
3711	1.965408424
3712	1.965343213
3713	1.965323339
3714	1.965233684
3715	1.965125144
3716	1.965082693
3717	1.965011419
3718	1.964910834
3719	1.964853545
3720	1.964774277
3721	1.964700491
3722	1.964571904
3723	1.964473412
3724	1.964421688
3725	1.964352962
3726	1.964290356
3727	1.964191247
3728	1.964068331
3729	1.963962281
3730	1.963920507
3731	1.963912417
3732	1.963823964
3733	1.963674449
3734	1.963587837
3735	1.963534873
3736	1.963459287
3737	1.963328118
3738	1.963256536
3739	1.963252267
3740	1.963105876
3741	1.963000775
3742	1.96298786
3743	1.962918125
3744	1.962801694
3745	1.962736815
3746	1.962649644
3747	1.96255836
3748	1.962554316
3749	1.962505827
3750	1.962445163
3751	1.962384026
3752	1.962334315
3753	1.962284678
3754	1.962279025
3755	1.962200612
3756	1.962147376
3757	1.962073366
3758	1.961976157
3759	1.961970929
3760	1.961868046
3761	1.961853277
3762	1.96173679
3763	1.961674689
3764	1.961625617
3765	1.961619445
3766	1.961613201
3767	1.96156101
3768	1.961442738
3769	1.961378167
3770	1.961261896
3771	1.961252353
3772	1.96119304
3773	1.961065412
3774	1.961054201
3775	1.960977835
3776	1.960895875
3777	1.960819509
3778	1.960739135
3779	1.960616238
3780	1.960538699
3781	1.960461625
3782	1.960418475
3783	1.960351538
3784	1.960178994
3785	1.96015826
3786	1.960148902
3787	1.960015037
3788	1.959929479
3789	1.959845383
3790	1.959834654
3791	1.959752966
3792	1.959679398
3793	1.959580717
3794	1.959575033
3795	1.95947588
3796	1.959448372
3797	1.959433059
3798	1.959428165
3799	1.959327166
3800	1.959273365
3801	1.959192358
3802	1.95909575
3803	1.959051183
3804	1.958929745
3805	1.958841252
3806	1.958805097
3807	1.958762813
3808	1.958592965
3809	1.958535673
3810	1.958444973
3811	1.958382746
3812	1.958372306
3813	1.958322142
3814	1.958250402
3815	1.958244952
3816	1.95816673
3817	1.958116532
3818	1.958110882
3819	1.958015535
3820	1.957914665
3821	1.957862775
3822	1.957794063
3823	1.957753951
3824	1.957670671
3825	1.95763207
3826	1.957530624
3827	1.95752555
3828	1.957440683
3829	1.957378676
3830	1.9573432
3831	1.957272919
3832	1.95719575
3833	1.95713026
3834	1.957016017
3835	1.95695169
3836	1.956869471
3837	1.956817556
3838	1.956785519
3839	1.956781628
3840	1.956767794
3841	1.956708351
3842	1.956638927
3843	1.956573199
3844	1.956478503
3845	1.956416925
3846	1.956335868
3847	1.956272887
3848	1.956209864
3849	1.956148766
3850	1.956033555
3851	1.955959836
3852	1.95587816
3853	1.955823986
3854	1.955762755
3855	1.95571401
3856	1.955664807
3857	1.955534902
3858	1.955444641
3859	1.955440764
3860	1.955369341
3861	1.955363884
3862	1.955276333
3863	1.955203859
3864	1.955166146
3865	1.955105173
3866	1.955028214
3867	1.954950717
3868	1.954911256
3869	1.954836611
3870	1.954760067
3871	1.95463059
3872	1.954624653
3873	1.954546944
3874	1.954440183
3875	1.954368992
3876	1.954312462
3877	1.954182459
3878	1.954112321
3879	1.954051482
3880	1.953977111
3881	1.953901404
3882	1.953746822
3883	1.953689782
3884	1.953564126
3885	1.953507706
3886	1.953463927
3887	1.953369187
3888	1.953273244
3889	1.953081711
3890	1.952952086
3891	1.952820413
3892	1.952747907
3893	1.952634807
3894	1.952620162
3895	1.95256588
3896	1.952463461
3897	1.952456906
3898	1.952357672
3899	1.95228919
3900	1.952223247
3901	1.952202953
3902	1.952001704
3903	1.951996962
3904	1.951930789
3905	1.95185376
3906	1.951805668
3907	1.951800296
3908	1.95170422
3909	1.951636274
3910	1.951455461
3911	1.951315462
3912	1.951310805
3913	1.951219631
3914	1.951206538
3915	1.951201765
3916	1.951074002
3917	1.951015261
3918	1.950940791
3919	1.950880706
3920	1.950806202
3921	1.950745403
3922	1.950678583
3923	1.950609357
3924	1.95052601
3925	1.950376498
3926	1.950312137
3927	1.950187635
3928	1.950168698
3929	1.950067088
3930	1.949991857
3931	1.949942431
3932	1.949858983
3933	1.949734524
3934	1.949639797
3935	1.949562094
3936	1.949504121
3937	1.949373912
3938	1.949370114
3939	1.949305201
3940	1.949236952
3941	1.949135379
3942	1.949056462
3943	1.948963465
3944	1.948934151
3945	1.948913666
3946	1.948813617
3947	1.948699529
3948	1.948613905
3949	1.948599427
3950	1.948458532
3951	1.948453629
3952	1.948424981
3953	1.948326322
3954	1.948305974
3955	1.948190245
3956	1.948108427
3957	1.948075429
3958	1.947998685
3959	1.947949147
3960	1.947833556
3961	1.947827303
3962	1.947779607
3963	1.947728254
3964	1.947664862
3965	1.947566296
3966	1.947491186
3967	1.94741201
3968	1.947274107
3969	1.94721149
3970	1.947111347
3971	1.947071258
3972	1.946957763
3973	1.946887959
3974	1.946798722
3975	1.946666697
3976	1.946549489
3977	1.946460705
3978	1.946344259
3979	1.946283466
3980	1.946198387
3981	1.946073728
3982	1.946010086
3983	1.945953076
3984	1.945867915
3985	1.945863049
3986	1.945810898
3987	1.945707781
3988	1.945655628
3989	1.945633378
3990	1.94549269
3991	1.945359266
3992	1.945344026
3993	1.945273972
3994	1.945230551
3995	1.94509571
3996	1.945001341
3997	1.94499608
3998	1.944933999
3999	1.944899799
4000	1.944803313
4001	1.944750139
4002	1.9446511
4003	1.94458549
4004	1.944503934
4005	1.944497842
4006	1.944493465
4007	1.944489099
4008	1.944408618
4009	1.944308983
4010	1.944304168
4011	1.944259984
4012	1.944165216
4013	1.944083526
4014	1.944022492
4015	1.943946259
4016	1.943885555
4017	1.943794926
4018	1.943751341
4019	1.943710464
4020	1.943701037
4021	1.943632191
4022	1.943554386
4023	1.94347322
4024	1.943415731
4025	1.943234162
4026	1.9431898
4027	1.943078293
4028	1.942990738
4029	1.942932431
4030	1.94281966
4031	1.942738473
4032	1.942576828
4033	1.942518676
4034	1.942436946
4035	1.9423667
4036	1.942292826
4037	1.942221787
4038	1.942142879
4039	1.942099595
4040	1.94199416
4041	1.941845359
4042	1.941785214
4043	1.941669258
4044	1.941664343
4045	1.94159056
4046	1.941531727
4047	1.941468521
4048	1.941437828
4049	1.941360861
4050	1.941233554
4051	1.941145031
4052	1.941140176
4053	1.941086181
4054	1.941022679
4055	1.940923163
4056	1.940878965
4057	1.940830248
4058	1.940761247
4059	1.94075194
4060	1.940644574
4061	1.94053286
4062	1.940444584
4063	1.940388663
4064	1.940290292
4065	1.940243405
4066	1.940189893
4067	1.940123686
4068	1.940066901
4069	1.940001177
4070	1.939864703
4071	1.939859389
4072	1.939803772
4073	1.939729148
4074	1.939651416
4075	1.93964774
4076	1.939632933
4077	1.939576704
4078	1.939517827
4079	1.939372149
4080	1.939281038
4081	1.939204111
4082	1.939171761
4083	1.939055235
4084	1.938985862
4085	1.938946724
4086	1.938893719
4087	1.938814977
4088	1.938774133
4089	1.938711224
4090	1.938611191
4091	1.938504451
4092	1.938446351
4093	1.938403577
4094	1.938311715
4095	1.938267713
4096	1.93815703
4097	1.93805567
4098	1.93795476
4099	1.937843282
4100	1.937787067
4101	1.937747402
4102	1.937652019
4103	1.937604344
4104	1.937546159
4105	1.937483523
4106	1.93740252
4107	1.937301787
4108	1.937178314
4109	1.937174688
4110	1.937077798
4111	1.93706673
4112	1.937009111
4113	1.937004061
4114	1.936998976
4115	1.936985996
4116	1.936904939
4117	1.936899917
4118	1.936896085
4119	1.936778706
4120	1.936726797
4121	1.936662047
4122	1.936595019
4123	1.93651755
4124	1.936436719
4125	1.9363482
4126	1.936244063
4127	1.936173247
4128	1.936108843
4129	1.93597765
4130	1.935942219
4131	1.935913825
4132	1.935839195
4133	1.935691656
4134	1.935594455
4135	1.935550361
4136	1.935499611
4137	1.935493626
4138	1.935396781
4139	1.935315468
4140	1.935259873
4141	1.935251325
4142	1.935178251
4143	1.935003966
4144	1.934930968
4145	1.934860869
4146	1.93477844
4147	1.934712537
4148	1.934601399
4149	1.934587827
4150	1.934504218
4151	1.934419994
4152	1.934341154
4153	1.934242727
4154	1.934194748
4155	1.934157738
4156	1.934028749
4157	1.933940741
4158	1.933937149
4159	1.933880122
4160	1.933811683
4161	1.93373197
4162	1.933685559
4163	1.933606118
4164	1.933586615
4165	1.933534631
4166	1.933489442
4167	1.933426143
4168	1.933380014
4169	1.93334522
4170	1.93323515
4171	1.933100714
4172	1.932993933
4173	1.932902517
4174	1.932836337
4175	1.932738804
4176	1.932659567
4177	1.932568868
4178	1.932512499
4179	1.932438613
4180	1.9323851
4181	1.932322567
4182	1.932233142
4183	1.932154107
4184	1.932069913
4185	1.932018804
4186	1.931925368
4187	1.931868072
4188	1.931774492
4189	1.931704627
4190	1.931663276
4191	1.931659718
4192	1.931438169
4193	1.931427481
4194	1.931346649
4195	1.931298312
4196	1.931250718
4197	1.93120976
4198	1.931130181
4199	1.931125062
4200	1.931042092
4201	1.930920964
4202	1.930736259
4203	1.930679508
4204	1.930617336
4205	1.930546389
4206	1.930542771
4207	1.9304951
4208	1.930441317
4209	1.930329206
4210	1.930219071
4211	1.930169277
4212	1.930164292
4213	1.930092794
4214	1.930001428
4215	1.929939443
4216	1.929809043
4217	1.929699698
4218	1.929603897
4219	1.929597959
4220	1.929584705
4221	1.929543338
4222	1.929465116
4223	1.929371187
4224	1.929330041
4225	1.929254238
4226	1.929190621
4227	1.92910292
4228	1.928959417
4229	1.928852171
4230	1.928846905
4231	1.928842014
4232	1.928772746
4233	1.928718857
4234	1.928714323
4235	1.928658301
4236	1.92864848
4237	1.928599827
4238	1.9285963
4239	1.928591247
4240	1.928477045
4241	1.928356541
4242	1.928264854
4243	1.928182109
4244	1.928129879
4245	1.92806673
4246	1.92803296
4247	1.927956114
4248	1.927919203
4249	1.927913225
4250	1.927804053
4251	1.927800503
4252	1.927661103
4253	1.927595848
4254	1.9274664
4255	1.927436417
4256	1.927326903
4257	1.927141108
4258	1.927078941
4259	1.927007115
4260	1.926880543
4261	1.926829947
4262	1.926745793
4263	1.926690861
4264	1.926637258
4265	1.92656839
4266	1.926493749
4267	1.926417222
4268	1.926359229
4269	1.926286259
4270	1.926238712
4271	1.926184782
4272	1.926093914
4273	1.926088486
4274	1.926036321
4275	1.92599516
4276	1.92594299
4277	1.925933483
4278	1.925870833
4279	1.925814941
4280	1.925700446
4281	1.925599031
4282	1.925479514
4283	1.925424034
4284	1.92534202
4285	1.925303231
4286	1.925221801
4287	1.925148829
4288	1.925145386
4289	1.925074022
4290	1.924986278
4291	1.924880232
4292	1.924867354
4293	1.924811208
4294	1.924716109
4295	1.924608185
4296	1.924589172
4297	1.924541284
4298	1.924469034
4299	1.924336721
4300	1.924333744
4301	1.924145738
4302	1.924079199
4303	1.923984714
4304	1.923878344
4305	1.923794034
4306	1.923686774
4307	1.923649144
4308	1.923540807
4309	1.923407883
4310	1.923368617
4311	1.923280842
4312	1.92320316
4313	1.923123915
4314	1.923065384
4315	1.923059573
4316	1.922976979
4317	1.922915558
4318	1.922812915
4319	1.922761669
4320	1.922707222
4321	1.922630725
4322	1.92257952
4323	1.922539192
4324	1.92249034
4325	1.922402268
4326	1.92236746
4327	1.922183704
4328	1.922139123
4329	1.92204743
4330	1.921999045
4331	1.921930964
4332	1.92189273
4333	1.921887706
4334	1.921851216
4335	1.921801336
4336	1.921744348
4337	1.921641488
4338	1.92154398
4339	1.921443904
4340	1.921402563
4341	1.921386659
4342	1.921329149
4343	1.921314275
4344	1.921252873
4345	1.921135982
4346	1.921061902
4347	1.920997789
4348	1.9208967
4349	1.920821117
4350	1.920720204
4351	1.920646663
4352	1.920602915
4353	1.920511269
4354	1.920381362
4355	1.920270779
4356	1.920167403
4357	1.920038185
4358	1.9199131
4359	1.919908184
4360	1.91983541
4361	1.919758308
4362	1.919670046
4363	1.919577086
4364	1.919573677
4365	1.919508388
4366	1.919416413
4367	1.919342734
4368	1.919284126
4369	1.91921607
4370	1.919148758
4371	1.919031287
4372	1.918938471
4373	1.918933735
4374	1.91891542
4375	1.918756871
4376	1.918633643
4377	1.918555049
4378	1.918472069
4379	1.918363393
4380	1.91828157
4381	1.91824064
4382	1.918164257
4383	1.918051815
4384	1.917976821
4385	1.917927841
4386	1.917888088
4387	1.917830987
4388	1.917774323
4389	1.917634297
4390	1.917526554
4391	1.917446727
4392	1.917340068
4393	1.917307806
4394	1.917252032
4395	1.917185174
4396	1.917157638
4397	1.917084953
4398	1.917032443
4399	1.916977694
4400	1.916911938
4401	1.916813946
4402	1.916726139
4403	1.91661732
4404	1.916607033
4405	1.916505688
4406	1.916440046
4407	1.916333738
4408	1.916262269
4409	1.91612379
4410	1.916119298
4411	1.916026369
4412	1.915991386
4413	1.915926569
4414	1.915923279
4415	1.915884862
4416	1.915816876
4417	1.915773794
4418	1.915718868
4419	1.91570574
4420	1.915659256
4421	1.915542587
4422	1.915478171
4423	1.915389876
4424	1.915326491
4425	1.915247864
4426	1.915140656
4427	1.915080665
4428	1.914963287
4429	1.914823943
4430	1.914790994
4431	1.914786534
4432	1.914758699
4433	1.914676373
4434	1.914576311
4435	1.914510319
4436	1.914404464
4437	1.914398309
4438	1.914395008
4439	1.914282822
4440	1.914270375
4441	1.914212577
4442	1.914115223
4443	1.914095659
4444	1.914017254
4445	1.913961779
4446	1.913882517
4447	1.913826829
4448	1.91370095
4449	1.913627869
4450	1.91357518
4451	1.913441481
4452	1.913376071
4453	1.913323715
4454	1.913257034
4455	1.913224664
4456	1.913205422
4457	1.913091173
4458	1.913087858
4459	1.913046848
4460	1.913033131
4461	1.912877556
4462	1.912743337
4463	1.912727707
4464	1.912661863
4465	1.912622629
4466	1.912493636
4467	1.912446786
4468	1.912431229
4469	1.912313137
4470	1.912267135
4471	1.912180357
4472	1.912088938
4473	1.912085706
4474	1.912006592
4475	1.91193391
4476	1.91187428
4477	1.911831864
4478	1.911768618
4479	1.911752746
4480	1.911698121
4481	1.911613104
4482	1.911543742
4483	1.911459502
4484	1.911368419
4485	1.911275012
4486	1.911201188
4487	1.911149379
4488	1.911106577
4489	1.910981042
4490	1.910878961
4491	1.910875617
4492	1.910795058
4493	1.910791772
4494	1.910729287
4495	1.910638123
4496	1.910634035
4497	1.910543395
4498	1.91047797
4499	1.910356064
4500	1.910251832
4501	1.910206875
4502	1.910069965
4503	1.909942074
4504	1.909876925
4505	1.90976547
4506	1.909710417
4507	1.909642911
4508	1.909638717
4509	1.909563566
4510	1.909405276
4511	1.909323566
4512	1.909256152
4513	1.909209743
4514	1.909154387
4515	1.908949778
4516	1.908877462
4517	1.908767137
4518	1.908670497
4519	1.908596229
4520	1.908510097
4521	1.908458672
4522	1.908389184
4523	1.908344549
4524	1.908247446
4525	1.908165778
4526	1.908082656
4527	1.908015571
4528	1.907954411
4529	1.907887646
4530	1.907801505
4531	1.907733078
4532	1.907630501
4533	1.907583172
4534	1.907529333
4535	1.907464106
4536	1.907455574
4537	1.907366567
4538	1.907307333
4539	1.907214933
4540	1.907140989
4541	1.906984335
4542	1.906980475
4543	1.906863662
4544	1.906769616
4545	1.90674314
4546	1.906565479
4547	1.906512107
4548	1.90649126
4549	1.90641776
4550	1.906413915
4551	1.906371905
4552	1.906286858
4553	1.906188767
4554	1.906156397
4555	1.906016744
4556	1.906013523
4557	1.905969819
4558	1.905892501
4559	1.905827044
4560	1.905701428
4561	1.905621191
4562	1.905558011
4563	1.905530389
4564	1.905458978
4565	1.905370822
4566	1.905364876
4567	1.905269198
4568	1.905242367
4569	1.905194304
4570	1.905139377
4571	1.905077063
4572	1.905001931
4573	1.904943966
4574	1.90488241
4575	1.904834428
4576	1.904826571
4577	1.904726374
4578	1.904719278
4579	1.904533683
4580	1.904497795
4581	1.90442307
4582	1.904362018
4583	1.904303927
4584	1.904191356
4585	1.904122278
4586	1.904105844
4587	1.903998412
4588	1.903994369
4589	1.90398312
4590	1.903978837
4591	1.903909091
4592	1.903848641
4593	1.903764298
4594	1.90375954
4595	1.903729341
4596	1.903678424
4597	1.903618455
4598	1.903526746
4599	1.903402347
4600	1.90333984
4601	1.903231943
4602	1.903227982
4603	1.903152537
4604	1.903020339
4605	1.902969241
4606	1.902903053
4607	1.902848184
4608	1.902843935
4609	1.902785099
4610	1.902718571
4611	1.902654335
4612	1.902573704
4613	1.902508336
4614	1.902434704
4615	1.902414434
4616	1.902303922
4617	1.902240565
4618	1.902068577
4619	1.902007523
4620	1.901941085
4621	1.901896026
4622	1.901848579
4623	1.901746228
4624	1.901692438
4625	1.901629173
4626	1.901540807
4627	1.901477334
4628	1.901398442
4629	1.901333315
4630	1.901254995
4631	1.901178198
4632	1.901133562
4633	1.901068102
4634	1.901016613
4635	1.900975851
4636	1.900967742
4637	1.900881292
4638	1.900785
4639	1.900701014
4640	1.900612546
4641	1.900543527
4642	1.900344706
4643	1.900247286
4644	1.900163984
4645	1.900089861
4646	1.900078783
4647	1.899971553
4648	1.899901616
4649	1.899800094
4650	1.899753359
4651	1.899616768
4652	1.899525328
4653	1.89949315
4654	1.899415861
4655	1.899338162
4656	1.899333771
4657	1.899329562
4658	1.899303979
4659	1.899299943
4660	1.899246989
4661	1.89917667
4662	1.899166969
4663	1.899119844
4664	1.899056774
4665	1.899009181
4666	1.898906112
4667	1.898814748
4668	1.898763549
4669	1.898701394
4670	1.898659464
4671	1.898595595
4672	1.898478026
4673	1.898429059
4674	1.898381449
4675	1.898326397
4676	1.898307128
4677	1.898252464
4678	1.898196584
4679	1.8981252
4680	1.898120959
4681	1.898064061
4682	1.898015735
4683	1.898003848
4684	1.897879393
4685	1.897812635
4686	1.897723593
4687	1.897656081
4688	1.897597996
4689	1.897522218
4690	1.897418987
4691	1.897387525
4692	1.897338392
4693	1.897279516
4694	1.897183826
4695	1.897131743
4696	1.897060846
4697	1.897004982
4698	1.897000608
4699	1.896949364
4700	1.89682186
4701	1.896752065
4702	1.896691974
4703	1.896631243
4704	1.896600716
4705	1.896567779
4706	1.896528025
4707	1.896453559
4708	1.896399268
4709	1.89633283
4710	1.896243826
4711	1.896172599
4712	1.896103812
4713	1.896077281
4714	1.896003917
4715	1.895995262
4716	1.895924504
4717	1.895859012
4718	1.895759492
4719	1.895687481
4720	1.895683516
4721	1.895606019
4722	1.895505637
4723	1.895392986
4724	1.895389063
4725	1.895322468
4726	1.895319292
4727	1.895270773
4728	1.895151544
4729	1.895059828
4730	1.89499378
4731	1.894905902
4732	1.894854383
4733	1.894793073
4734	1.894769182
4735	1.894727638
4736	1.894650606
4737	1.894566494
4738	1.894488444
4739	1.894433702
4740	1.894377944
4741	1.894303281
4742	1.894174085
4743	1.894171017
4744	1.894167975
4745	1.894066678
4746	1.894063048
4747	1.894012456
4748	1.893959815
4749	1.893902416
4750	1.893735775
4751	1.893676171
4752	1.893624891
4753	1.893621872
4754	1.89357318
4755	1.893512434
4756	1.893375762
4757	1.893271192
4758	1.893183867
4759	1.893126737
4760	1.893080458
4761	1.892994105
4762	1.892937045
4763	1.892732266
4764	1.892668408
4765	1.892613962
4766	1.892540898
4767	1.892511235
4768	1.892477357
4769	1.89246051
4770	1.892389892
4771	1.892337726
4772	1.892272247
